country_code,postal_code,latitude,longitude,region_id
che,3910,7.9368,46.124,VS::Saas-Grund::3910
che,3911,8.0171,46.3141,VS::Ried-Brig::3911
che,3912,8.0241,46.3298,VS::Termen::3912
che,3913,8.0458,46.3055,VS::Termen::Rosswald
che,3914,7.979,46.3648,VS::Naters::Blatten b. Naters||Belalp
che,3916,7.7559,46.3951,VS::Ferden::3916
che,3917,7.7633,46.3825,VS::Kippel;Ferden::Goppenstein||Kippel
che,3918,7.7836,46.4042,VS::Wiler (Lötschen)::3918
che,3919,7.8194,46.4204,VS::Blatten::Blatten (Lötschen)
che,3920,7.7467,46.0195,VS::Zermatt::3920
che,3922,7.8675,46.2159,VS::Embd;Stalden (VS);Eisten::Eisten||Kalpetran||Stalden VS
che,3923,7.8493,46.2383,VS::Törbel::3923
che,3924,7.8031,46.1777,VS::St. Niklaus::St. Niklaus VS
che,3925,7.8384,46.1953,VS::Grächen::3925
che,3926,7.8283,46.215,VS::Embd::3926
che,3927,7.7923,46.1354,VS::St. Niklaus::Herbriggen
che,3928,7.7866,46.0998,VS::Randa::3928
che,3929,7.7821,46.0681,VS::Täsch::3929
che,3930,7.8961,46.2922,VS::Visp::Visp||Eyholz
che,3931,7.9046,46.299,VS::Lalden::3931
che,3932,7.9008,46.2581,VS::Visperterminen::3932
che,3933,7.8877,46.2294,VS::Staldenried::3933
che,3934,7.8652,46.2749,VS::Zeneggen::3934
che,3935,7.8164,46.2823,VS::Bürchen::3935
che,3937,7.873,46.3427,VS::Baltschieder||Baltschieder
che,3938,7.8511,46.3143,VS::Ausserberg::3938
che,3939,7.877,46.3066,VS::Eggerberg::3939
che,3940,7.7519,46.3122,VS::Steg-Hohtenn::Steg VS
che,3942,7.8009,46.3122,VS::Niedergesteln;Raron::Niedergesteln||Raron||St. German
che,3943,7.7813,46.2949,VS::Eischoll::3943
che,3944,7.8003,46.2849,VS::Unterbäch::Unterbäch VS
che,3945,7.7279,46.314,VS::Gampel-Bratsch::Gampel||Niedergampel
che,3946,7.7044,46.256,VS::Turtmann-Unterems::Turtmann||Gruben
che,3947,7.7131,46.291,VS::Ergisch::3947
che,3948,7.6933,46.2867,VS::Oberems;Turtmann-Unterems::Oberems||Unterems
che,3949,7.7585,46.3201,VS::Steg-Hohtenn::Hohtenn
che,3951,7.6633,46.2967,VS::Agarn::3951
che,3952,7.6424,46.309,VS::Leuk::Susten
che,3953,7.6203,46.3259,VS::Leuk;Varen;Inden::Inden||Leuk Stadt||Varen
che,3954,7.6293,46.3794,VS::Leukerbad::3954
che,3955,7.6333,46.3404,VS::Albinen::3955
che,3956,7.6726,46.3269,VS::Guttet-Feschel::3956
che,3957,7.7008,46.3208,VS::Gampel-Bratsch;Leuk::Erschmatt||Bratsch
che,3960,7.5264,46.288,VS::Anniviers;Sierre;Crans-Montana::Sierre||Muraz (Sierre)||Niouc||Corin-de-la-Crête||Loc
che,3961,7.5945,46.1965,VS::Anniviers::Vissoie||St-Luc||Chandolin||Ayer||Zinal||Grimentz||Mission||St-Jean VS
che,3963,7.4991,46.3142,VS::Crans-Montana::Crans-Montana||Montana||Aminona
che,3965,7.5402,46.2806,VS::Chippis::3965
che,3966,7.5009,46.2635,VS::Chalais::Chalais||Réchy
che,3967,7.5331,46.2575,VS::Chalais::Vercorin
che,3968,7.537,46.3024,VS::Veyras::3968
che,3970,7.5708,46.3117,VS::Salgesch::3970
che,3971,7.4782,46.2806,VS::Crans-Montana::Chermignon||Chermignon-d'en-Bas||Ollon VS
che,3972,7.5472,46.3121,VS::Miège::3972
che,3973,7.532,46.3077,VS::Venthône::3973
che,3974,7.5208,46.3164,VS::Crans-Montana::Mollens VS
che,3975,7.5108,46.313,VS::Crans-Montana::Randogne
che,3976,7.5024,46.2797,VS::Sierre;Crans-Montana::Noës||Champzabé
che,3977,7.4646,46.2595,VS::Sierre::Granges VS
che,3978,7.4539,46.2698,VS::Lens::Flanthey
che,3979,7.4543,46.2517,VS::Grône::3979
che,3982,8.0107,46.3368,VS::Bitsch::3982
che,3983,8.0505,46.3634,VS::Riederalp;Mörel-Filet;Bister::Bister||Goppisberg||Greich||Mörel||Filet
che,3984,8.1455,46.416,VS::Bellwald;Fiesch;Fieschertal::Fiesch||Fiesch||Fieschertal
che,3985,8.2746,46.4925,VS::Goms::Münster VS||Geschinen
che,3986,8.0334,46.3566,VS::Riederalp::Ried-Mörel
che,3987,8.0277,46.3776,VS::Riederalp::3987
che,3988,8.3131,46.5115,VS::Obergoms::Ulrichen||Obergesteln
che,3989,8.2085,46.4493,VS::Goms::Biel VS||Ritzingen||Selkingen||Niederwald||Blitzingen
che,3991,8.0694,46.3768,VS::Bettmeralp::Betten
che,3992,8.0626,46.3901,VS::Bettmeralp::3992
che,3993,8.0935,46.3718,VS::Grengiols::3993
che,3994,8.108,46.3883,VS::Bettmeralp;Lax::Lax||Martisberg
che,3995,8.185,46.4053,VS::Ernen::Ernen||Ausserbinn||Mühlebach (Goms)||Mühlebach (Goms)||Steinhaus||Steinhaus
che,3996,8.1837,46.3652,VS::Binn::3996
che,3997,8.1606,46.4265,VS::Bellwald::3997
che,3998,8.2373,46.4693,VS::Goms::Reckingen VS||Gluringen
che,3999,8.3484,46.5346,VS::Obergoms::Oberwald
che,4001,7.5889,47.5564,BS::Basel::4001
che,4031,7.5796,47.5622,BS::Basel||Basel
che,4051,7.5867,47.5542,BS::Basel::4051
che,4052,7.6018,47.5349,BS::Basel||Basel
che,4053,7.601,47.5383,BS::Basel::4053
che,4054,7.5689,47.5505,BS::Basel::4054
che,4055,7.564,47.5637,BS::Basel::4055
che,4056,7.5735,47.5695,BS::Basel::4056
che,4057,7.5997,47.5761,BS::Basel::4057
che,4058,7.6135,47.5677,BS::Basel::4058
che,4059,7.5934,47.5316,BS::Basel::4059
che,4101,7.5821,47.5286,BL::Binningen::Bruderholz
che,4102,7.5775,47.5392,BL::Binningen::4102
che,4103,7.5745,47.5258,BL::Bottmingen::4103
che,4104,7.554,47.5137,BL::Oberwil (BL)::Oberwil BL
che,4105,7.5193,47.5036,BL::Biel-Benken::Biel-Benken BL
che,4106,7.5537,47.4972,BL::Therwil::4106
che,4107,7.5513,47.4779,BL::Ettingen::4107
che,4108,7.5284,47.4875,SO::Witterswil::4108
che,4112,7.5043,47.4877,SO::Bättwil;Hofstetten-Flüh::Bättwil||Flüh
che,4114,7.5057,47.4753,SO::Hofstetten-Flüh::Hofstetten SO
che,4115,7.4919,47.4763,SO::Metzerlen-Mariastein::Mariastein
che,4116,7.4659,47.4657,SO::Metzerlen-Mariastein::Metzerlen
che,4117,7.4395,47.4561,BL::Burg im Leimental::4117
che,4118,7.4561,47.4812,SO::Rodersdorf::4118
che,4123,7.5356,47.5506,BL::Allschwil::4123
che,4124,7.5059,47.5348,BL::Schönenbuch::4124
che,4125,7.6492,47.5847,BS::Riehen::4125
che,4126,7.665,47.571,BS::Bettingen::4126
che,4127,7.6256,47.5554,BL::Birsfelden::4127
che,4132,7.6545,47.521,BL::Muttenz::4132
che,4133,7.6881,47.5157,BL::Pratteln::4133
che,4142,7.6216,47.5137,BL::Münchenstein::4142
che,4143,7.6167,47.4787,SO::Dornach::4143
che,4144,7.6268,47.4951,BL::Arlesheim::4144
che,4145,7.6557,47.4759,SO::Gempen::4145
che,4146,7.641,47.4561,SO::Hochwald::4146
che,4147,7.5966,47.4669,BL::Aesch (BL)::Aesch BL
che,4148,7.5889,47.4595,BL::Pfeffingen::4148
che,4153,7.5905,47.4927,BL::Reinach (BL)::Reinach BL
che,4202,7.6064,47.4523,BL::Duggingen::4202
che,4203,7.5876,47.4417,BL::Grellingen::4203
che,4204,7.5985,47.4222,SO::Himmelried::4204
che,4206,7.6603,47.4346,SO::Seewen::Seewen SO
che,4207,7.6488,47.3995,BL::Bretzwil::4207
che,4208,7.6193,47.3934,SO::Nunningen::4208
che,4222,7.5297,47.4375,BL::Zwingen::4222
che,4223,7.524,47.4504,BL::Blauen::4223
che,4224,7.557,47.4474,BL::Nenzlingen::4224
che,4225,7.5436,47.4181,BL::Brislach::4225
che,4226,7.551,47.4032,SO::Breitenbach::4226
che,4227,7.5468,47.3899,SO::Büsserach::4227
che,4228,7.5372,47.373,SO::Erschwil::4228
che,4229,7.5875,47.3621,SO::Beinwil (SO)::Beinwil SO
che,4232,7.577,47.3965,SO::Fehren::4232
che,4233,7.5881,47.3865,SO::Meltingen::4233
che,4234,7.5998,47.3912,SO::Zullwil::4234
che,4242,7.4984,47.4211,BL::Laufen::4242
che,4243,7.4963,47.4421,BL::Dittingen::4243
che,4244,7.4723,47.4278,BL::Röschenz::4244
che,4245,7.418,47.4243,SO::Kleinlützel::4245
che,4246,7.5161,47.4024,BL::Wahlen::Wahlen b. Laufen
che,4247,7.5014,47.3814,SO::Grindel::4247
che,4252,7.4731,47.3834,SO::Bärschwil::4252
che,4253,7.4218,47.397,BL::Liesberg::4253
che,4254,7.4292,47.4044,BL::Liesberg::Liesberg Dorf
che,4302,7.72,47.5325,BL::Augst::Augst BL
che,4303,7.7249,47.5396,AG::Kaiseraugst::4303
che,4304,7.7433,47.5235,BL::Giebenach::4304
che,4305,7.7834,47.5209,AG::Olsberg::4305
che,4310,7.7927,47.5542,AG::Rheinfelden::4310
che,4312,7.8109,47.5309,AG::Magden::4312
che,4313,7.8434,47.5617,AG::Möhlin::4313
che,4314,7.87,47.5421,AG::Zeiningen::4314
che,4315,7.897,47.5246,AG::Zuzgen::4315
che,4316,7.9232,47.5077,AG::Hellikon::4316
che,4317,7.9353,47.4987,AG::Wegenstetten::4317
che,4322,7.9228,47.5458,AG::Mumpf::4322
che,4323,7.9004,47.5626,AG::Wallbach::4323
che,4324,7.9336,47.5303,AG::Obermumpf::4324
che,4325,7.9666,47.5133,AG::Schupfart::4325
che,4332,7.9514,47.5434,AG::Stein (AG)::Stein AG
che,4333,7.9633,47.5369,AG::Münchwilen (AG)::Münchwilen AG
che,4334,7.9854,47.5522,AG::Sisseln::Sisseln AG
che,4402,7.7067,47.5019,BL::Frenkendorf::4402
che,4410,7.7211,47.4854,BL::Liestal::4410
che,4411,7.7133,47.4607,BL::Seltisberg::4411
che,4412,7.6916,47.47,SO::Nuglar-St. Pantaleon::Nuglar
che,4413,7.6706,47.447,SO::Büren (SO)::Büren SO
che,4414,7.7287,47.5076,BL::Füllinsdorf::4414
che,4415,7.7628,47.4684,BL::Lausen::4415
che,4416,7.7438,47.4458,BL::Bubendorf::4416
che,4417,7.7053,47.4292,BL::Ziefen::4417
che,4418,7.6867,47.4004,BL::Reigoldswil::4418
che,4419,7.6957,47.4443,BL::Lupsingen::4419
che,4421,7.6908,47.4596,SO::Nuglar-St. Pantaleon::St. Pantaleon
che,4422,7.7669,47.5108,BL::Arisdorf::4422
che,4423,7.782,47.4914,BL::Hersberg::4423
che,4424,7.7186,47.4166,BL::Arboldswil::4424
che,4425,7.7195,47.4039,BL::Titterten::4425
che,4426,7.6754,47.3877,BL::Lauwil::4426
che,4431,7.7812,47.4007,BL::Bennwil::4431
che,4432,7.7542,47.4261,BL::Lampenberg::4432
che,4433,7.7696,47.4491,BL::Ramlinsburg::4433
che,4434,7.7756,47.4271,BL::Hölstein::4434
che,4435,7.7496,47.4095,BL::Niederdorf::4435
che,4436,7.7399,47.3913,BL::Oberdorf (BL);Liedertswil::Liedertswil||Oberdorf BL
che,4437,7.7485,47.383,BL::Waldenburg::4437
che,4438,7.7675,47.3489,BL::Langenbruck::4438
che,4441,7.8279,47.4548,BL::Thürnen::4441
che,4442,7.8364,47.4444,BL::Diepflingen::4442
che,4443,7.8393,47.4273,BL::Wittinsburg::4443
che,4444,7.8535,47.4258,BL::Rümlingen::4444
che,4445,7.866,47.415,BL::Häfelfingen::4445
che,4446,7.8453,47.4113,BL::Buckten::4446
che,4447,7.8337,47.4147,BL::Känerkinden::4447
che,4448,7.8595,47.3979,BL::Läufelfingen::4448
che,4450,7.816,47.4708,BL::Sissach::4450
che,4451,7.826,47.4925,BL::Wintersingen::4451
che,4452,7.7824,47.4656,BL::Itingen::4452
che,4453,7.8041,47.4915,BL::Nusshof::4453
che,4455,7.8027,47.4492,BL::Zunzgen::4455
che,4456,7.8164,47.4365,BL::Tenniken::4456
che,4457,7.8129,47.4146,BL::Diegten::4457
che,4458,7.8237,47.3861,BL::Eptingen::4458
che,4460,7.8588,47.4642,BL::Gelterkinden::4460
che,4461,7.8326,47.4654,BL::Böckten::4461
che,4462,7.8505,47.4847,BL::Rickenbach (BL)::Rickenbach BL
che,4463,7.8662,47.5059,BL::Buus::4463
che,4464,7.844,47.5249,BL::Maisprach::4464
che,4465,7.8929,47.4884,BL::Hemmiken::4465
che,4466,7.8741,47.4694,BL::Ormalingen::4466
che,4467,7.9144,47.462,BL::Rothenfluh::4467
che,4468,7.9678,47.4389,SO::Kienberg::4468
che,4469,7.9399,47.4514,BL::Anwil::4469
che,4492,7.8874,47.4459,BL::Tecknau::4492
che,4493,7.9095,47.44,BL::Wenslingen::4493
che,4494,7.9338,47.4331,BL::Oltingen::4494
che,4495,7.9047,47.4168,BL::Zeglingen::4495
che,4496,7.899,47.4259,BL::Kilchberg (BL)::Kilchberg BL
che,4497,7.8872,47.433,BL::Rünenberg::4497
che,4500,7.5397,47.2084,SO::Solothurn::4500
che,4512,7.501,47.2121,SO::Bellach::4512
che,4513,7.5146,47.2217,SO::Langendorf::4513
che,4514,7.4636,47.2224,SO::Lommiswil::4514
che,4515,7.5041,47.2394,SO::Oberdorf (SO)::Oberdorf SO||Weissenstein b. Solothurn
che,4522,7.5301,47.2305,SO::Rüttenen::4522
che,4523,7.57,47.2494,SO::Riedholz::Niederwil SO
che,4524,7.5557,47.2647,SO::Balm bei Günsberg;Günsberg::Balmberg||Oberbalmberg||Günsberg
che,4525,7.5541,47.2535,SO::Balm bei Günsberg::Balm b. Günsberg
che,4528,7.5625,47.2044,SO::Zuchwil::4528
che,4532,7.5528,47.2212,SO::Feldbrunnen-St. Niklaus::Feldbrunnen
che,4533,7.5664,47.2338,SO::Riedholz::4533
che,4534,7.6015,47.2355,SO::Flumenthal::4534
che,4535,7.591,47.2489,SO::Hubersdorf||Kammersrohr
che,4536,7.6161,47.2505,BE::Attiswil::4536
che,4537,7.648,47.247,BE::Wiedlisbach::4537
che,4538,7.6568,47.2601,BE::Oberbipp::4538
che,4539,7.6288,47.2663,BE::Farnern||Rumisberg
che,4542,7.5814,47.2136,SO::Luterbach::4542
che,4543,7.6265,47.2164,SO::Deitingen::4543
che,4552,7.5865,47.1948,SO::Derendingen::4552
che,4553,7.6228,47.1967,SO::Subingen::4553
che,4554,7.6416,47.1862,SO::Etziken||Hüniken
che,4556,7.6712,47.1762,SO::Bolken;Aeschi (SO)::Aeschi SO||Burgäschi||Steinhof SO||Bolken
che,4557,7.6229,47.1804,SO::Horriwil::4557
che,4558,7.6399,47.1583,SO::Drei Höfe::Hersiwil||Heinrichswil||Winistorf
che,4562,7.5523,47.1832,SO::Biberist::4562
che,4563,7.5717,47.1705,SO::Gerlafingen::4563
che,4564,7.5785,47.1603,SO;BE::Zielebach||Obergerlafingen
che,4565,7.6001,47.1605,SO::Recherswil::4565
che,4566,7.603,47.1751,SO::Halten||Kriegstetten||Oekingen
che,4571,7.5027,47.163,SO::Lüterkofen-Ichertswil::Lüterkofen||Ichertswil
che,4573,7.5274,47.1733,SO::Lohn-Ammannsegg::4573
che,4574,7.4952,47.1875,SO::Lüsslingen-Nennigkofen::Nennigkofen||Lüsslingen
che,4576,7.4827,47.1487,SO::Buchegg::Tscheppach
che,4577,7.4598,47.1382,SO::Buchegg::Hessigkofen
che,4578,7.4535,47.1482,SO::Buchegg::Bibern SO
che,4579,7.4315,47.1366,SO::Buchegg::Gossliwil
che,4581,7.5134,47.1514,SO::Buchegg::Küttigkofen
che,4582,7.4955,47.1437,SO::Buchegg::Brügglen
che,4583,7.4725,47.1286,SO::Buchegg::Mühledorf SO||Aetigkofen
che,4584,7.4419,47.1245,SO::Lüterswil-Gächliwil::Lüterswil||Gächliwil
che,4585,7.4155,47.1165,SO::Biezwil::4585
che,4586,7.5129,47.1414,SO::Buchegg::Kyburg-Buchegg
che,4587,7.5078,47.132,SO::Buchegg::Aetingen
che,4588,7.4809,47.1175,SO::Buchegg;Unterramsern;Messen::Oberramsern||Unterramsern||Brittern
che,4600,7.8986,47.351,SO::Olten::4600
che,4612,7.8774,47.3427,SO::Wangen bei Olten::Wangen b. Olten
che,4613,7.8547,47.3424,SO::Rickenbach (SO)::Rickenbach SO
che,4614,7.8367,47.3379,SO::Hägendorf::4614
che,4615,7.8149,47.3525,SO::Hägendorf::Allerheiligenberg
che,4616,7.8545,47.3225,SO::Kappel (SO)::Kappel SO
che,4617,7.8332,47.3157,SO::Gunzgen::4617
che,4618,7.8565,47.3081,SO::Boningen::4618
che,4622,7.7963,47.3262,SO::Egerkingen::4622
che,4623,7.7967,47.3015,SO::Neuendorf::4623
che,4624,7.8238,47.3064,SO::Härkingen::4624
che,4625,7.7728,47.3103,SO::Oberbuchsiten::4625
che,4626,7.7724,47.2948,SO::Niederbuchsiten::4626
che,4628,7.7934,47.2707,SO::Wolfwil::4628
che,4629,7.8314,47.2773,SO::Fulenbach::4629
che,4632,7.8959,47.3674,SO::Trimbach::4632
che,4633,7.8713,47.3778,SO::Hauenstein-Ifenthal::Hauenstein
che,4634,7.8873,47.3929,SO::Wisen (SO)::Wisen SO
che,4652,7.9301,47.3636,SO::Winznau::4652
che,4653,7.9558,47.3625,SO::Obergösgen::4653
che,4654,7.9517,47.3831,SO::Lostorf::4654
che,4655,7.9653,47.4024,SO::Stüsslingen;Rohr (SO)::Rohr b. Olten||Stüsslingen
che,4656,7.9295,47.3526,SO::Starrkirch-Wil::4656
che,4657,7.9462,47.3479,SO::Dulliken::4657
che,4658,7.9761,47.352,SO::Däniken::Däniken SO
che,4663,7.8993,47.3208,AG::Aarburg::4663
che,4665,7.9305,47.3103,AG::Oftringen::4665
che,4702,7.7238,47.2873,SO::Oensingen::4702
che,4703,7.7541,47.2762,SO::Kestenholz::4703
che,4704,7.6809,47.2716,BE::Niederbipp::Niederbipp||Wolfisberg
che,4710,7.6982,47.3119,SO::Balsthal::4710
che,4712,7.6475,47.3152,SO::Laupersdorf::4712
che,4713,7.6258,47.305,SO::Matzendorf::4713
che,4714,7.6083,47.3036,SO::Aedermannsdorf::4714
che,4715,7.5883,47.294,SO::Herbetswil::4715
che,4716,7.4945,47.2719,SO::Gänsbrunnen||Welschenrohr
che,4717,7.6951,47.3412,SO::Mümliswil-Ramiswil::Mümliswil
che,4718,7.7559,47.3319,SO::Holderbank (SO)::Holderbank SO
che,4719,7.6597,47.3469,SO::Mümliswil-Ramiswil::Ramiswil
che,4800,7.9451,47.2888,AG::Zofingen::4800
che,4802,7.9275,47.2799,AG::Strengelbach::4802
che,4803,7.8961,47.2726,AG::Vordemwald::4803
che,4805,7.9483,47.2589,AG::Brittnau::4805
che,4806,7.9672,47.2632,LU::Wikon::4806
che,4812,7.9781,47.3014,AG::Zofingen::Mühlethal
che,4813,8.0249,47.3062,AG::Uerkheim::4813
che,4814,8.005,47.2847,AG::Bottenwil::4814
che,4852,7.8781,47.3062,AG::Rothrist::4852
che,4853,7.8409,47.2708,AG::Murgenthal::Murgenthal||Riken AG
che,4856,7.8455,47.2587,AG::Murgenthal::Glashütten
che,4900,7.7925,47.2116,BE::Langenthal::4900
che,4911,7.77,47.2551,BE::Schwarzhäusern::4911
che,4912,7.7696,47.2409,BE::Aarwangen::4912
che,4913,7.7299,47.2374,BE::Bannwil::4913
che,4914,7.8217,47.2399,BE::Roggwil (BE)::Roggwil BE
che,4915,7.8397,47.2324,LU::Pfaffnau::St. Urban
che,4916,7.8467,47.205,BE::Langenthal::Untersteckholz
che,4917,7.8424,47.1847,BE::Busswil bei Melchnau;Melchnau::Busswil b. Melchnau||Melchnau
che,4919,7.8463,47.1651,BE::Reisiswil::4919
che,4922,7.7503,47.2098,BE::Thunstetten::Bützberg||Thunstetten
che,4923,7.8135,47.2578,BE::Wynau::4923
che,4924,7.8184,47.1995,BE::Obersteckholz::4924
che,4932,7.7919,47.1857,BE::Lotzwil;Madiswil::Lotzwil||Gutenburg
che,4933,7.7711,47.1732,BE::Rütschelen::4933
che,4934,7.7994,47.1674,BE::Madiswil::4934
che,4935,7.7611,47.1489,BE::Madiswil::Leimiswil
che,4936,7.7911,47.1462,BE::Madiswil::Kleindietwil
che,4937,7.7729,47.1357,BE::Ursenbach::4937
che,4938,7.8064,47.1269,BE::Rohrbach||Rohrbachgraben
che,4942,7.7764,47.1128,BE::Walterswil (BE)::Walterswil BE
che,4943,7.7472,47.1017,BE::Oeschenbach::4943
che,4944,7.8327,47.1347,BE::Auswil::4944
che,4950,7.85,47.1137,BE::Huttwil::4950
che,4952,7.8507,47.0781,BE::Eriswil::4952
che,4953,7.8324,47.1064,BE::Huttwil::Schwarzenbach (Huttwil)
che,4954,7.8244,47.0792,BE::Wyssachen::4954
che,4955,7.8719,47.1462,BE::Gondiswil::4955
che,5000,8.0487,47.389,AG::Aarau::5000
che,5004,8.0606,47.4009,AG::Aarau::5004
che,5012,8.0199,47.3767,SO::Schönenwerd;Eppenberg-Wöschnau::Wöschnau||Eppenberg||Schönenwerd
che,5013,7.9881,47.3774,SO::Niedergösgen::5013
che,5014,8.0024,47.3582,SO::Gretzenbach::5014
che,5015,8.0005,47.4007,SO::Erlinsbach (SO)::Erlinsbach SO
che,5017,7.9699,47.4219,AG::Erlinsbach (AG)::Barmelweid
che,5018,8.0097,47.4075,AG::Erlinsbach (AG)::Erlinsbach
che,5022,8.0468,47.4054,AG::Küttigen::Rombach
che,5023,8.0812,47.416,AG::Biberstein::5023
che,5024,8.0478,47.413,AG::Küttigen::5024
che,5025,8.0488,47.4429,AG::Densbüren::Asp
che,5026,8.0549,47.4529,AG::Densbüren::5026
che,5027,8.0475,47.4715,AG::Herznach::5027
che,5028,8.0435,47.4863,AG::Ueken::5028
che,5032,8.0853,47.402,AG::Aarau::Aarau Rohr
che,5033,8.0713,47.3892,AG::Buchs (AG)::Buchs AG
che,5034,8.0761,47.3732,AG::Suhr::5034
che,5035,8.0383,47.3697,AG::Unterentfelden::5035
che,5036,8.0338,47.358,AG::Oberentfelden::5036
che,5037,8.0514,47.335,AG::Muhen::5037
che,5040,8.0507,47.3048,AG::Schöftland::5040
che,5042,8.0564,47.3187,AG::Hirschthal::5042
che,5043,8.0343,47.3195,AG::Holziken::5043
che,5044,8.0891,47.2927,AG::Schlossrued::5044
che,5046,8.1104,47.2649,AG::Schmiedrued::Schmiedrued||Walde AG
che,5053,8.041,47.2871,AG::Staffelbach::Staffelbach||Wittwil
che,5054,8.0664,47.2727,AG::Kirchleerau||Moosleerau
che,5056,8.0447,47.2622,AG::Reitnau::Attelwil
che,5057,8.0489,47.251,AG::Reitnau::5057
che,5058,8.0224,47.2676,AG::Wiliberg::5058
che,5062,8.0027,47.4487,AG::Oberhof::5062
che,5063,7.9957,47.4618,AG::Wölflinswil::5063
che,5064,7.9748,47.4808,AG::Wittnau::5064
che,5070,8.0224,47.5044,AG::Frick::5070
che,5072,8.019,47.5231,AG::Oeschgen::5072
che,5073,8.0034,47.4973,AG::Gipf-Oberfrick::5073
che,5074,7.989,47.532,AG::Eiken::5074
che,5075,8.063,47.4988,AG::Hornussen::5075
che,5076,8.0853,47.4955,AG::Bözen::5076
che,5077,8.0989,47.5068,AG::Elfingen::5077
che,5078,8.1039,47.4888,AG::Effingen::5078
che,5079,8.0876,47.4753,AG::Zeihen::5079
che,5080,8.0615,47.562,AG::Laufenburg::5080
che,5082,8.0459,47.5401,AG::Kaisten::5082
che,5083,8.0584,47.5176,AG::Kaisten::Ittenthal
che,5084,8.09,47.5557,AG::Laufenburg::Rheinsulz
che,5085,8.0976,47.5343,AG::Laufenburg::Sulz AG
che,5102,8.1346,47.4028,AG::Rupperswil::5102
che,5103,8.1781,47.4162,AG::Möriken-Wildegg::Wildegg||Möriken AG
che,5105,8.1407,47.416,AG::Auenstein::5105
che,5106,8.1473,47.4383,AG::Veltheim (AG)::Veltheim AG
che,5107,8.1426,47.4464,AG::Schinznach::Schinznach Dorf
che,5108,8.1306,47.4409,AG::Schinznach::Oberflachs
che,5112,8.1028,47.436,AG::Thalheim (AG)::Thalheim AG
che,5113,8.1707,47.4309,AG::Holderbank (AG)::Holderbank AG
che,5116,8.1687,47.4538,AG::Brugg::Schinznach Bad
che,5200,8.2069,47.4851,AG::Brugg::Brugg AG
che,5210,8.2133,47.4757,AG::Windisch::5210
che,5212,8.2116,47.4621,AG::Hausen (AG)::Hausen AG
che,5213,8.1566,47.4694,AG::Villnachern::5213
che,5222,8.1897,47.482,AG::Brugg::Umiken
che,5223,8.19,47.4929,AG::Riniken::5223
che,5225,8.1614,47.4913,AG::Bözberg::5225
che,5233,8.2315,47.5165,AG::Villigen::Stilli
che,5234,8.213,47.5271,AG::Villigen::5234
che,5235,8.2091,47.5071,AG::Rüfenach::Rüfenach AG
che,5236,8.1869,47.5161,AG::Remigen::5236
che,5237,8.1433,47.5179,AG::Mönthal::5237
che,5242,8.2017,47.4401,AG::Birr||Lupfig
che,5243,8.2394,47.4578,AG::Mülligen::5243
che,5244,8.2456,47.4342,AG::Birrhard::5244
che,5245,8.186,47.4614,AG::Habsburg::5245
che,5246,8.1842,47.4469,AG::Lupfig::Scherz
che,5272,8.14,47.5429,AG::Gansingen::5272
che,5273,8.1334,47.5545,AG::Mettauertal::Oberhofen AG
che,5274,8.1262,47.5643,AG::Mettauertal::Mettau
che,5275,8.1055,47.5734,AG::Mettauertal::Etzgen
che,5276,8.153,47.5606,AG::Mettauertal::Wil AG
che,5277,8.1612,47.5478,AG::Mettauertal::Hottwil
che,5300,8.2537,47.4907,AG::Turgi::5300
che,5301,8.238,47.5152,AG::Untersiggenthal::Siggenthal Station
che,5303,8.2586,47.5302,AG::Würenlingen::5303
che,5304,8.2899,47.5367,AG::Endingen::5304
che,5305,8.2914,47.5476,AG::Endingen::Unterendingen
che,5306,8.2897,47.557,AG::Tegerfelden::5306
che,5312,8.2587,47.5701,AG::Döttingen::5312
che,5313,8.2498,47.5809,AG::Klingnau::5313
che,5314,8.2465,47.5692,AG::Böttstein::Kleindöttingen
che,5315,8.2233,47.5555,AG::Böttstein::5315
che,5316,8.2168,47.58,AG::Leuggern::5316
che,5317,8.1965,47.5758,AG::Leuggern::Hettenschwil
che,5318,8.1862,47.5468,AG::Mandach::5318
che,5322,8.2383,47.6079,AG::Koblenz::5322
che,5323,8.2807,47.602,AG::Rietheim::5323
che,5324,8.2028,47.6088,AG::Full-Reuenthal::5324
che,5325,8.1803,47.5917,AG::Leibstadt::5325
che,5326,8.1458,47.5839,AG::Schwaderloch::5326
che,5330,8.2953,47.5821,AG::Bad Zurzach::5330
che,5332,8.3275,47.5699,AG::Rekingen (AG)::Rekingen AG
che,5333,8.3208,47.5557,AG::Baldingen::5333
che,5334,8.3331,47.5534,AG::Böbikon::5334
che,5400,8.309,47.4726,AG::Baden::5400
che,5404,8.2783,47.4545,AG::Baden::5404
che,5405,8.2859,47.4544,AG::Baden::Dättwil AG
che,5406,8.2684,47.4401,AG::Baden::Rütihof
che,5408,8.324,47.4806,AG::Ennetbaden::5408
che,5412,8.2401,47.4879,AG::Gebenstorf::Gebenstorf||Vogelsang AG
che,5413,8.2487,47.4619,AG::Birmenstorf (AG)::Birmenstorf AG
che,5415,8.3021,47.4869,AG::Obersiggenthal::Nussbaumen AG||Hertenstein AG||Rieden AG
che,5416,8.2741,47.4969,AG::Obersiggenthal::Kirchdorf AG
che,5417,8.2599,47.5053,AG::Untersiggenthal::5417
che,5420,8.3421,47.4973,AG::Ehrendingen::5420
